N,dim,T_0,k,num_iter,rng,batch_size,dtype,time,loss
22080,81,1,128,4,42,256,FP32,0.4031245708465576,564.5053100585938
22080,81,1,128,4,42,256,FP32,0.41088104248046875,564.5053100585938
22080,81,1,128,4,42,256,FP32,0.41773438453674316,564.5053100585938
22080,81,1,128,4,42,256,FP32,0.42012691497802734,564.5053100585938
22080,81,1,128,4,42,256,FP64,0.6371357440948486,568.0009998232665
22080,81,1,128,4,42,256,FP64,0.6742053031921387,568.0009998232665
22080,81,1,128,4,42,256,FP64,0.6642887592315674,568.0009998232665
22080,81,1,128,4,42,256,FP64,0.6405434608459473,568.0009998232665
22080,81,1,128,4,42,256,FP64,0.6562697887420654,568.0009998232665
22080,81,1,256,1,42,256,FP32,0.1021585464477539,685.5819091796875
22080,81,1,256,1,42,256,FP32,0.10518836975097656,685.5819091796875
22080,81,1,256,1,42,256,FP32,0.10642361640930176,685.5819091796875
22080,81,1,256,1,42,256,FP32,0.11159729957580566,685.5819091796875
22080,81,1,256,1,42,256,FP32,0.10587763786315918,685.5819091796875
22080,81,1,256,1,42,256,FP64,0.17362594604492188,700.2969485831815
22080,81,1,256,1,42,256,FP64,0.19034385681152344,700.2969485831815
22080,81,1,256,1,42,256,FP64,0.1638197898864746,700.2969485831815
22080,81,1,256,1,42,256,FP64,0.1627812385559082,700.2969485831815
22080,81,1,256,1,42,256,FP64,0.16750240325927734,700.2969485831815
22080,81,1,256,2,42,256,FP32,0.20792675018310547,596.0284423828125
22080,81,1,256,2,42,256,FP32,0.2046663761138916,596.0284423828125
22080,81,1,256,2,42,256,FP32,0.20166802406311035,596.0284423828125
22080,81,1,256,2,42,256,FP32,0.19633865356445312,596.0284423828125
22080,81,1,256,2,42,256,FP32,0.20426535606384277,596.0284423828125
22080,81,1,256,2,42,256,FP64,0.3694467544555664,605.0525565278587
22080,81,1,256,2,42,256,FP64,0.3322281837463379,605.0525565278587
22080,81,1,256,2,42,256,FP64,0.32800912857055664,605.0525565278587
22080,81,1,256,2,42,256,FP64,0.32994937896728516,605.0525565278587
22080,81,1,256,2,42,256,FP64,0.3308441638946533,605.0525565278587
22080,81,1,256,4,42,256,FP32,0.3929119110107422,564.5053100585938
22080,81,1,256,4,42,256,FP32,0.40593791007995605,564.5053100585938
22080,81,1,256,4,42,256,FP32,0.39421963691711426,564.5053100585938
22080,81,1,256,4,42,256,FP32,0.39910054206848145,564.5053100585938
22080,81,1,256,4,42,256,FP32,0.4146859645843506,564.5053100585938
22080,81,1,256,4,42,256,FP64,0.6605939865112305,568.0009998232665
22080,81,1,256,4,42,256,FP64,0.6462204456329346,568.0009998232665
22080,81,1,256,4,42,256,FP64,0.6423134803771973,568.0009998232665
22080,81,1,256,4,42,256,FP64,0.64621901512146,568.0009998232665
22080,81,1,256,4,42,256,FP64,0.6417629718780518,568.0009998232665
22080,81,1,512,1,42,256,FP32,0.10727882385253906,685.5819091796875
22080,81,1,512,1,42,256,FP32,0.10913777351379395,685.5819091796875
22080,81,1,512,1,42,256,FP32,0.11133599281311035,685.5819091796875
22080,81,1,512,1,42,256,FP32,0.10736846923828125,685.5819091796875
22080,81,1,512,1,42,256,FP32,0.1122734546661377,685.5819091796875
22080,81,1,512,1,42,256,FP64,0.16843008995056152,700.2969485831815
22080,81,1,512,1,42,256,FP64,0.17138457298278809,700.2969485831815
22080,81,1,512,1,42,256,FP64,0.1682736873626709,700.2969485831815
22080,81,1,512,1,42,256,FP64,0.17125797271728516,700.2969485831815
22080,81,1,512,1,42,256,FP64,0.16951513290405273,700.2969485831815
22080,81,1,512,2,42,256,FP32,0.20127320289611816,596.0284423828125
22080,81,1,512,2,42,256,FP32,0.1969468593597412,596.0284423828125
22080,81,1,512,2,42,256,FP32,0.2016148567199707,596.0284423828125
22080,81,1,512,2,42,256,FP32,0.20087432861328125,596.0284423828125
22080,81,1,512,2,42,256,FP32,0.2043931484222412,596.0284423828125
22080,81,1,512,2,42,256,FP64,0.32471132278442383,605.0525565278587
22080,81,1,512,2,42,256,FP64,0.3291330337524414,605.0525565278587
22080,81,1,512,2,42,256,FP64,0.33043670654296875,605.0525565278587
22080,81,1,512,2,42,256,FP64,0.32146549224853516,605.0525565278587
22080,81,1,512,2,42,256,FP64,0.33672046661376953,605.0525565278587
22080,81,1,512,4,42,256,FP32,0.4015934467315674,564.5053100585938
22080,81,1,512,4,42,256,FP32,0.5140223503112793,564.5053100585938
22080,81,1,512,4,42,256,FP32,0.4213583469390869,564.5053100585938
22080,81,1,512,4,42,256,FP32,0.3974583148956299,564.5053100585938
22080,81,1,512,4,42,256,FP32,0.41950297355651855,564.5053100585938
22080,81,1,512,4,42,256,FP64,0.6377983093261719,568.0009998232665
22080,81,1,512,4,42,256,FP64,0.6543469429016113,568.0009998232665
22080,81,1,512,4,42,256,FP64,0.6437430381774902,568.0009998232665
22080,81,1,512,4,42,256,FP64,0.6678342819213867,568.0009998232665
22080,81,1,512,4,42,256,FP64,0.6607697010040283,568.0009998232665
22080,81,2,64,1,42,256,FP32,0.15509581565856934,659.4916381835938
22080,81,2,64,1,42,256,FP32,0.14706110954284668,659.4916381835938
22080,81,2,64,1,42,256,FP32,0.14481306076049805,659.4916381835938
22080,81,2,64,1,42,256,FP32,0.1499805450439453,659.4916381835938
22080,81,2,64,1,42,256,FP32,0.15175414085388184,659.4916381835938
22080,81,2,64,1,42,256,FP64,0.24788808822631836,683.302581018841
22080,81,2,64,1,42,256,FP64,0.23804354667663574,683.302581018841
22080,81,2,64,1,42,256,FP64,0.2383120059967041,683.302581018841
22080,81,2,64,1,42,256,FP64,0.266803503036499,683.302581018841
22080,81,2,64,1,42,256,FP64,0.248185396194458,683.302581018841
22080,81,2,64,2,42,256,FP32,0.2909362316131592,526.6025390625
22080,81,2,64,2,42,256,FP32,0.28300952911376953,526.6025390625
22080,81,2,64,2,42,256,FP32,0.2921409606933594,526.6025390625
22080,81,2,64,2,42,256,FP32,0.30400776863098145,526.6025390625
22080,81,2,64,2,42,256,FP32,0.28405165672302246,526.6025390625
22080,81,2,64,2,42,256,FP64,0.5079958438873291,532.8074267819758
22080,81,2,64,2,42,256,FP64,0.4992666244506836,532.8074267819758
22080,81,2,64,2,42,256,FP64,0.4936683177947998,532.8074267819758
22080,81,2,64,2,42,256,FP64,0.4835343360900879,532.8074267819758
22080,81,2,64,2,42,256,FP64,0.48511672019958496,532.8074267819758
22080,81,2,64,4,42,256,FP32,0.5742917060852051,491.0739440917969
22080,81,2,64,4,42,256,FP32,0.5671329498291016,491.0739440917969
22080,81,2,64,4,42,256,FP32,0.5732975006103516,491.0739440917969
22080,81,2,64,4,42,256,FP32,0.5795931816101074,491.0739440917969
22080,81,2,64,4,42,256,FP32,0.5687763690948486,491.0739440917969
22080,81,2,64,4,42,256,FP64,0.9439711570739746,492.50021517028443
22080,81,2,64,4,42,256,FP64,0.9321079254150391,492.50021517028443
22080,81,2,64,4,42,256,FP64,0.9551494121551514,492.50021517028443
22080,81,2,64,4,42,256,FP64,0.9695417881011963,492.50021517028443
22080,81,2,64,4,42,256,FP64,0.9931454658508301,492.50021517028443
22080,81,2,128,1,42,256,FP32,0.15438389778137207,659.4916381835938
22080,81,2,128,1,42,256,FP32,0.16908550262451172,659.4916381835938
22080,81,2,128,1,42,256,FP32,0.15301108360290527,659.4916381835938
22080,81,2,128,1,42,256,FP32,0.15175318717956543,659.4916381835938
22080,81,2,128,1,42,256,FP32,0.15208816528320312,659.4916381835938
22080,81,2,128,1,42,256,FP64,0.24625110626220703,683.302581018841
22080,81,2,128,1,42,256,FP64,0.25342631340026855,683.302581018841
22080,81,2,128,1,42,256,FP64,0.24929523468017578,683.302581018841
22080,81,2,128,1,42,256,FP64,0.25082969665527344,683.302581018841
22080,81,2,128,1,42,256,FP64,0.2588794231414795,683.302581018841
22080,81,2,128,2,42,256,FP32,0.2977025508880615,526.6025390625
22080,81,2,128,2,42,256,FP32,0.3039700984954834,526.6025390625
22080,81,2,128,2,42,256,FP32,0.2902820110321045,526.6025390625
22080,81,2,128,2,42,256,FP32,0.28946805000305176,526.6025390625
22080,81,2,128,2,42,256,FP32,0.2973196506500244,526.6025390625
22080,81,2,128,2,42,256,FP64,0.4754750728607178,532.8074267819758
22080,81,2,128,2,42,256,FP64,0.4943714141845703,532.8074267819758
22080,81,2,128,2,42,256,FP64,0.4867837429046631,532.8074267819758
22080,81,2,128,2,42,256,FP64,0.4869711399078369,532.8074267819758
22080,81,2,128,2,42,256,FP64,0.4938082695007324,532.8074267819758
22080,81,2,128,4,42,256,FP32,0.5957736968994141,491.0739440917969
22080,81,2,128,4,42,256,FP32,0.5605688095092773,491.0739440917969
22080,81,2,128,4,42,256,FP32,0.5901191234588623,491.0739440917969
22080,81,2,128,4,42,256,FP32,0.5678813457489014,491.0739440917969
22080,81,2,128,4,42,256,FP32,0.5802223682403564,491.0739440917969
22080,81,2,128,4,42,256,FP64,0.9382872581481934,492.50021517028443
22080,81,2,128,4,42,256,FP64,0.9416017532348633,492.50021517028443
22080,81,2,128,4,42,256,FP64,0.9465405941009521,492.50021517028443
22080,81,2,128,4,42,256,FP64,0.9673833847045898,492.50021517028443
22080,81,2,128,4,42,256,FP64,1.128413200378418,492.50021517028443
22080,81,2,256,1,42,256,FP32,0.15078067779541016,659.4916381835938
22080,81,2,256,1,42,256,FP32,0.15183019638061523,659.4916381835938
22080,81,2,256,1,42,256,FP32,0.1546645164489746,659.4916381835938
22080,81,2,256,1,42,256,FP32,0.1533365249633789,659.4916381835938
22080,81,2,256,1,42,256,FP32,0.16426897048950195,659.4916381835938
22080,81,2,256,1,42,256,FP64,0.2430863380432129,683.302581018841
22080,81,2,256,1,42,256,FP64,0.23957228660583496,683.302581018841
22080,81,2,256,1,42,256,FP64,0.2467668056488037,683.302581018841
22080,81,2,256,1,42,256,FP64,0.2759718894958496,683.302581018841
22080,81,2,256,1,42,256,FP64,0.24011874198913574,683.302581018841
22080,81,2,256,2,42,256,FP32,0.2929062843322754,526.6025390625
22080,81,2,256,2,42,256,FP32,0.29784297943115234,526.6025390625
22080,81,2,256,2,42,256,FP32,0.2935507297515869,526.6025390625
