N,dim,T_0,k,num_iter,rng,batch_size,dtype,time,loss
22692,49,8,64,4,42,256,FP64,2.151029348373413,236.59049119221444
22692,49,8,64,4,42,256,FP64,2.135166883468628,236.59049119221444
22692,49,8,128,1,42,256,FP32,0.359943151473999,349.1920471191406
22692,49,8,128,1,42,256,FP32,0.36763668060302734,349.1920471191406
22692,49,8,128,1,42,256,FP32,0.36559319496154785,349.1920471191406
22692,49,8,128,1,42,256,FP32,0.3597853183746338,349.1920471191406
22692,49,8,128,1,42,256,FP32,0.37456798553466797,349.1920471191406
22692,49,8,128,1,42,256,FP64,0.5284199714660645,353.48710561814056
22692,49,8,128,1,42,256,FP64,0.5431473255157471,353.48710561814056
22692,49,8,128,1,42,256,FP64,0.535895824432373,353.48710561814056
22692,49,8,128,1,42,256,FP64,0.5387704372406006,353.48710561814056
22692,49,8,128,1,42,256,FP64,0.538851261138916,353.48710561814056
22692,49,8,128,2,42,256,FP32,0.7668294906616211,279.52020263671875
22692,49,8,128,2,42,256,FP32,0.7070071697235107,279.52020263671875
22692,49,8,128,2,42,256,FP32,0.7117805480957031,279.52020263671875
22692,49,8,128,2,42,256,FP32,0.7257757186889648,279.52020263671875
22692,49,8,128,2,42,256,FP32,0.7485449314117432,279.52020263671875
22692,49,8,128,2,42,256,FP64,1.06192946434021,276.1588797772986
22692,49,8,128,2,42,256,FP64,1.0719921588897705,276.1588797772986
22692,49,8,128,2,42,256,FP64,1.137488842010498,276.1588797772986
22692,49,8,128,2,42,256,FP64,1.0830967426300049,276.1588797772986
22692,49,8,128,2,42,256,FP64,1.0855481624603271,276.1588797772986
22692,49,8,128,4,42,256,FP32,1.4105465412139893,238.03770446777344
22692,49,8,128,4,42,256,FP32,1.4201674461364746,238.03770446777344
22692,49,8,128,4,42,256,FP32,1.453411340713501,238.03770446777344
22692,49,8,128,4,42,256,FP32,1.426757574081421,238.03770446777344
22692,49,8,128,4,42,256,FP32,1.4401907920837402,238.03770446777344
22692,49,8,128,4,42,256,FP64,2.168724298477173,236.59049119221444
22692,49,8,128,4,42,256,FP64,2.1652584075927734,236.59049119221444
22692,49,8,128,4,42,256,FP64,2.1707823276519775,236.59049119221444
22692,49,8,128,4,42,256,FP64,2.172830820083618,236.59049119221444
22692,49,8,128,4,42,256,FP64,2.1523892879486084,236.59049119221444
22692,49,8,256,1,42,256,FP32,0.3601973056793213,349.1920471191406
22692,49,8,256,1,42,256,FP32,0.35688185691833496,349.1920471191406
22692,49,8,256,1,42,256,FP32,0.356334924697876,349.1920471191406
22692,49,8,256,1,42,256,FP32,0.3925340175628662,349.1920471191406
22692,49,8,256,1,42,256,FP32,0.35747790336608887,349.1920471191406
22692,49,8,256,1,42,256,FP64,0.5426023006439209,353.48710561814056
22692,49,8,256,1,42,256,FP64,0.532618522644043,353.48710561814056
22692,49,8,256,1,42,256,FP64,0.5555586814880371,353.48710561814056
22692,49,8,256,1,42,256,FP64,0.5518076419830322,353.48710561814056
22692,49,8,256,1,42,256,FP64,0.5487282276153564,353.48710561814056
22692,49,8,256,2,42,256,FP32,0.7026185989379883,279.52020263671875
22692,49,8,256,2,42,256,FP32,0.7703731060028076,279.52020263671875
22692,49,8,256,2,42,256,FP32,0.718292236328125,279.52020263671875
22692,49,8,256,2,42,256,FP32,0.7159237861633301,279.52020263671875
22692,49,8,256,2,42,256,FP32,0.7035267353057861,279.52020263671875
22692,49,8,256,2,42,256,FP64,1.0895497798919678,276.1588797772986
22692,49,8,256,2,42,256,FP64,1.0641815662384033,276.1588797772986
22692,49,8,256,2,42,256,FP64,1.0548300743103027,276.1588797772986
22692,49,8,256,2,42,256,FP64,1.1081302165985107,276.1588797772986
22692,49,8,256,2,42,256,FP64,1.091135025024414,276.1588797772986
22692,49,8,256,4,42,256,FP32,1.4183282852172852,238.03770446777344
22692,49,8,256,4,42,256,FP32,1.4211151599884033,238.03770446777344
22692,49,8,256,4,42,256,FP32,1.4000029563903809,238.03770446777344
22692,49,8,256,4,42,256,FP32,1.4136719703674316,238.03770446777344
22692,49,8,256,4,42,256,FP32,1.5997381210327148,238.03770446777344
22692,49,8,256,4,42,256,FP64,2.143333911895752,236.59049119221444
22692,49,8,256,4,42,256,FP64,2.118905544281006,236.59049119221444
22692,49,8,256,4,42,256,FP64,2.095026969909668,236.59049119221444
22692,49,8,256,4,42,256,FP64,2.2103447914123535,236.59049119221444
22692,49,8,256,4,42,256,FP64,2.3647704124450684,236.59049119221444
22692,49,8,512,1,42,256,FP32,0.4379565715789795,349.1920471191406
22692,49,8,512,1,42,256,FP32,0.40518665313720703,349.1920471191406
22692,49,8,512,1,42,256,FP32,0.3740856647491455,349.1920471191406
22692,49,8,512,1,42,256,FP32,0.37090563774108887,349.1920471191406
22692,49,8,512,1,42,256,FP32,0.360137939453125,349.1920471191406
22692,49,8,512,1,42,256,FP64,0.5917794704437256,353.48710561814056
22692,49,8,512,1,42,256,FP64,0.5339977741241455,353.48710561814056
22692,49,8,512,1,42,256,FP64,0.5431134700775146,353.48710561814056
22692,49,8,512,1,42,256,FP64,0.5486440658569336,353.48710561814056
22692,49,8,512,1,42,256,FP64,0.5491666793823242,353.48710561814056
22692,49,8,512,2,42,256,FP32,0.7225589752197266,279.52020263671875
22692,49,8,512,2,42,256,FP32,0.7051663398742676,279.52020263671875
22692,49,8,512,2,42,256,FP32,0.7110204696655273,279.52020263671875
22692,49,8,512,2,42,256,FP32,0.7543847560882568,279.52020263671875
22692,49,8,512,2,42,256,FP32,0.71260666847229,279.52020263671875
22692,49,8,512,2,42,256,FP64,1.0766105651855469,276.1588797772986
22692,49,8,512,2,42,256,FP64,1.0905463695526123,276.1588797772986
22692,49,8,512,2,42,256,FP64,1.1013994216918945,276.1588797772986
22692,49,8,512,2,42,256,FP64,1.4002442359924316,276.1588797772986
22692,49,8,512,2,42,256,FP64,1.4030296802520752,276.1588797772986
22692,49,8,512,4,42,256,FP32,1.4661946296691895,238.03770446777344
22692,49,8,512,4,42,256,FP32,1.4004483222961426,238.03770446777344
22692,49,8,512,4,42,256,FP32,1.4359667301177979,238.03770446777344
22692,49,8,512,4,42,256,FP32,1.4072246551513672,238.03770446777344
22692,49,8,512,4,42,256,FP32,1.4036660194396973,238.03770446777344
22692,49,8,512,4,42,256,FP64,2.1373751163482666,236.59049119221444
22692,49,8,512,4,42,256,FP64,2.1201441287994385,236.59049119221444
22692,49,8,512,4,42,256,FP64,2.123215436935425,236.59049119221444
22692,49,8,512,4,42,256,FP64,2.072965621948242,236.59049119221444
22692,49,8,512,4,42,256,FP64,2.1417617797851562,236.59049119221444
22692,49,16,64,1,42,256,FP32,0.7211129665374756,189.3842315673828
22692,49,16,64,1,42,256,FP32,0.7036919593811035,189.3842315673828
22692,49,16,64,1,42,256,FP32,0.7273130416870117,189.3842315673828
22692,49,16,64,1,42,256,FP32,0.7346072196960449,189.3842315673828
22692,49,16,64,1,42,256,FP32,0.7097406387329102,189.3842315673828
22692,49,16,64,1,42,256,FP64,1.1488995552062988,190.57355310731396
22692,49,16,64,1,42,256,FP64,1.184375286102295,190.57355310731396
22692,49,16,64,1,42,256,FP64,1.23616623878479,190.57355310731396
22692,49,16,64,1,42,256,FP64,1.2424609661102295,190.57355310731396
22692,49,16,64,1,42,256,FP64,1.1669390201568604,190.57355310731396
22692,49,16,64,2,42,256,FP32,1.408468246459961,171.2817840576172
22692,49,16,64,2,42,256,FP32,1.419029712677002,171.2817840576172
22692,49,16,64,2,42,256,FP32,1.4206533432006836,171.2817840576172
22692,49,16,64,2,42,256,FP32,1.4140846729278564,171.2817840576172
22692,49,16,64,2,42,256,FP32,1.4321191310882568,171.2817840576172
22692,49,16,64,2,42,256,FP64,2.3018710613250732,173.36094621584252
22692,49,16,64,2,42,256,FP64,2.3062312602996826,173.36094621584252
22692,49,16,64,2,42,256,FP64,2.3999898433685303,173.36094621584252
22692,49,16,64,2,42,256,FP64,3.0061917304992676,173.36094621584252
22692,49,16,64,2,42,256,FP64,2.978006362915039,173.36094621584252
22692,49,16,64,4,42,256,FP32,3.121598482131958,156.18008422851562
22692,49,16,64,4,42,256,FP32,2.8425190448760986,156.18008422851562
22692,49,16,64,4,42,256,FP32,2.8164572715759277,156.18008422851562
22692,49,16,64,4,42,256,FP32,2.8297462463378906,156.18008422851562
22692,49,16,64,4,42,256,FP32,2.8071577548980713,156.18008422851562
22692,49,16,64,4,42,256,FP64,4.5915515422821045,151.55116254810682
22692,49,16,64,4,42,256,FP64,4.589915990829468,151.55116254810682
22692,49,16,64,4,42,256,FP64,4.622252941131592,151.55116254810682
22692,49,16,64,4,42,256,FP64,4.619431734085083,151.55116254810682
22692,49,16,64,4,42,256,FP64,4.5931994915008545,151.55116254810682
22692,49,16,128,1,42,256,FP32,0.7138314247131348,189.3842315673828
22692,49,16,128,1,42,256,FP32,0.8509047031402588,189.3842315673828
22692,49,16,128,1,42,256,FP32,0.7660949230194092,189.3842315673828
22692,49,16,128,1,42,256,FP32,0.7024903297424316,189.3842315673828
22692,49,16,128,1,42,256,FP32,0.7123839855194092,189.3842315673828
22692,49,16,128,1,42,256,FP64,1.1872014999389648,190.57355310731396
22692,49,16,128,1,42,256,FP64,1.1820499897003174,190.57355310731396
22692,49,16,128,1,42,256,FP64,1.1755492687225342,190.57355310731396
22692,49,16,128,1,42,256,FP64,1.145026683807373,190.57355310731396
22692,49,16,128,1,42,256,FP64,1.1653766632080078,190.57355310731396
22692,49,16,128,2,42,256,FP32,1.386937141418457,171.2817840576172
22692,49,16,128,2,42,256,FP32,1.4225034713745117,171.2817840576172
22692,49,16,128,2,42,256,FP32,1.4154181480407715,171.2817840576172
22692,49,16,128,2,42,256,FP32,1.4114854335784912,171.2817840576172
22692,49,16,128,2,42,256,FP32,1.3161020278930664,171.2817840576172
22692,49,16,128,2,42,256,FP64,2.2744345664978027,173.36094621584252
22692,49,16,128,2,42,256,FP64,2.2959086894989014,173.36094621584252
22692,49,16,128,2,42,256,FP64,2.3369367122650146,173.36094621584252
22692,49,16,128,2,42,256,FP64,2.3203341960906982,173.36094621584252
22692,49,16,128,2,42,256,FP64,2.2780885696411133,173.36094621584252
22692,49,16,128,4,42,256,FP32,2.8242409229278564,156.18008422851562
22692,49,16,128,4,42,256,FP32,2.852717638015747,156.18008422851562
22692,49,16,128,4,42,256,FP32,2.8048207759857178,156.18008422851562
22692,49,16,128,4,42,256,FP32,2.814444065093994,156.18008422851562
22692,49,16,128,4,42,256,FP32,3.0225882530212402,156.18008422851562
22692,49,16,128,4,42,256,FP64,4.641100168228149,151.55116254810682
22692,49,16,128,4,42,256,FP64,4.50388765335083,151.55116254810682
22692,49,16,128,4,42,256,FP64,4.569998264312744,151.55116254810682
22692,49,16,128,4,42,256,FP64,4.591888427734375,151.55116254810682
22692,49,16,128,4,42,256,FP64,4.67112398147583,151.55116254810682
22692,49,16,256,1,42,256,FP32,0.7129693031311035,189.3842315673828
22692,49,16,256,1,42,256,FP32,0.7058677673339844,189.3842315673828
22692,49,16,256,1,42,256,FP32,0.699753999710083,189.3842315673828
22692,49,16,256,1,42,256,FP32,0.7058088779449463,189.3842315673828
22692,49,16,256,1,42,256,FP32,0.6999213695526123,189.3842315673828
22692,49,16,256,1,42,256,FP64,1.1598987579345703,190.57355310731396
22692,49,16,256,1,42,256,FP64,1.1709365844726562,190.57355310731396
22692,49,16,256,1,42,256,FP64,1.2010912895202637,190.57355310731396
22692,49,16,256,1,42,256,FP64,1.1699447631835938,190.57355310731396
22692,49,16,256,1,42,256,FP64,1.1446614265441895,190.57355310731396
22692,49,16,256,2,42,256,FP32,1.4201390743255615,171.2817840576172
22692,49,16,256,2,42,256,FP32,1.391726016998291,171.2817840576172
22692,49,16,256,2,42,256,FP32,1.4071381092071533,171.2817840576172
22692,49,16,256,2,42,256,FP32,1.420304298400879,171.2817840576172
22692,49,16,256,2,42,256,FP32,1.40162992477417,171.2817840576172
22692,49,16,256,2,42,256,FP64,2.285846471786499,173.36094621584252
22692,49,16,256,2,42,256,FP64,2.335045099258423,173.36094621584252
22692,49,16,256,2,42,256,FP64,2.3244428634643555,173.36094621584252
22692,49,16,256,2,42,256,FP64,2.369049549102783,173.36094621584252
22692,49,16,256,2,42,256,FP64,2.3138911724090576,173.36094621584252
22692,49,16,256,4,42,256,FP32,2.824167251586914,156.18008422851562
22692,49,16,256,4,42,256,FP32,2.818981647491455,156.18008422851562
22692,49,16,256,4,42,256,FP32,2.780747890472412,156.18008422851562
22692,49,16,256,4,42,256,FP32,2.796428918838501,156.18008422851562
22692,49,16,256,4,42,256,FP32,2.7959206104278564,156.18008422851562
22692,49,16,256,4,42,256,FP64,4.564362287521362,151.55116254810682
22692,49,16,256,4,42,256,FP64,4.591630458831787,151.55116254810682
22692,49,16,256,4,42,256,FP64,4.589747905731201,151.55116254810682
22692,49,16,256,4,42,256,FP64,4.634922504425049,151.55116254810682
22692,49,16,256,4,42,256,FP64,4.593424081802368,151.55116254810682
22692,49,16,512,1,42,256,FP32,0.7334244251251221,189.3842315673828
22692,49,16,512,1,42,256,FP32,0.7437713146209717,189.3842315673828
22692,49,16,512,1,42,256,FP32,0.7263846397399902,189.3842315673828
22692,49,16,512,1,42,256,FP32,0.714592695236206,189.3842315673828
22692,49,16,512,1,42,256,FP32,0.7331967353820801,189.3842315673828
22692,49,16,512,1,42,256,FP64,1.1706655025482178,190.57355310731396
22692,49,16,512,1,42,256,FP64,1.1694436073303223,190.57355310731396
22692,49,16,512,1,42,256,FP64,1.1737799644470215,190.57355310731396
22692,49,16,512,1,42,256,FP64,1.0806317329406738,190.57355310731396
22692,49,16,512,1,42,256,FP64,1.1015965938568115,190.57355310731396
22692,49,16,512,2,42,256,FP32,1.432044267654419,171.2817840576172
22692,49,16,512,2,42,256,FP32,1.4290459156036377,171.2817840576172
22692,49,16,512,2,42,256,FP32,1.4496557712554932,171.2817840576172
22692,49,16,512,2,42,256,FP32,1.4636297225952148,171.2817840576172
22692,49,16,512,2,42,256,FP32,1.4022631645202637,171.2817840576172
22692,49,16,512,2,42,256,FP64,2.325289726257324,173.36094621584252
22692,49,16,512,2,42,256,FP64,2.286827564239502,173.36094621584252
22692,49,16,512,2,42,256,FP64,2.3020119667053223,173.36094621584252
22692,49,16,512,2,42,256,FP64,2.2952630519866943,173.36094621584252
22692,49,16,512,2,42,256,FP64,2.3716752529144287,173.36094621584252
22692,49,16,512,4,42,256,FP32,2.921966314315796,156.18008422851562
22692,49,16,512,4,42,256,FP32,2.7783241271972656,156.18008422851562
22692,49,16,512,4,42,256,FP32,2.7972512245178223,156.18008422851562
22692,49,16,512,4,42,256,FP32,2.8447017669677734,156.18008422851562
22692,49,16,512,4,42,256,FP32,2.6239895820617676,156.18008422851562
22692,49,16,512,4,42,256,FP64,4.623736143112183,151.55116254810682
22692,49,16,512,4,42,256,FP64,4.717262506484985,151.55116254810682
22692,49,16,512,4,42,256,FP64,4.688055753707886,151.55116254810682
22692,49,16,512,4,42,256,FP64,4.55009651184082,151.55116254810682
22692,49,16,512,4,42,256,FP64,4.604167699813843,151.55116254810682
